dir,image_size,repo_id,transform,distance_metric,file,distance,distance_pos,complexity,is_real,expected_error,normalized_score
data\raw\real,512,max,clean,lpips_vgg_2,0008.png,-0.0628662109375,0.0628662109375,0.2393798828125,True,0.06964739606046655,0.9026354823505641
data\raw\real,512,max,clean,lpips_vgg_2,0009.png,-0.041595458984375,0.041595458984375,0.162353515625,True,0.053153817751017046,0.7825488505682945
data\raw\real,512,max,clean,lpips_vgg_2,0010.png,-0.0654296875,0.0654296875,0.2149658203125,True,0.0638950523138275,1.0240180597808257
data\raw\real,512,max,clean,lpips_vgg_2,0011.png,-0.056671142578125,0.056671142578125,0.16943359375,True,0.05446761642110838,1.0404557111510147
data\raw\real,512,max,clean,lpips_vgg_2,0012.png,-0.035064697265625,0.035064697265625,0.08673095703125,True,0.04167531504044074,0.8413780971205388
data\raw\real,512,max,clean,lpips_vgg_2,0013.png,-0.06866455078125,0.06866455078125,0.1517333984375,True,0.05125989053380277,1.3395376007674056
data\raw\real,512,max,clean,lpips_vgg_2,0014.png,-0.03179931640625,0.03179931640625,0.11370849609375,True,0.04523419187672672,0.7029929150256568
data\raw\real,512,max,clean,lpips_vgg_2,0015.png,-0.06402587890625,0.06402587890625,0.09149169921875,True,0.04226015600928624,1.515041233926845
data\raw\real,512,max,clean,lpips_vgg_2,0016.png,-0.047149658203125,0.047149658203125,0.08856201171875,True,0.04189806303167493,1.125342194637491
data\raw\real,512,max,clean,lpips_vgg_2,0017.png,-0.0643310546875,0.0643310546875,0.1058349609375,True,0.04413408482990777,1.4576274762563017
data\raw\real,512,max,clean,lpips_vgg_2,0018.png,-0.0288543701171875,0.0288543701171875,0.0732421875,True,0.04011879945540909,0.7192231699071234
data\raw\real,512,max,clean,lpips_vgg_2,0019.png,-0.05609130859375,0.05609130859375,0.1751708984375,True,0.055562279183169985,1.0095213770629528
data\raw\real,512,max,clean,lpips_vgg_2,0020.png,-0.072265625,0.072265625,0.14111328125,True,0.04945808826209572,1.4611487734228457
data\raw\real,512,max,clean,lpips_vgg_2,0021.png,-0.02197265625,0.02197265625,0.07366943359375,True,0.04016582176880788,0.5470485921207668
data\raw\real,512,max,clean,lpips_vgg_2,0022.png,-0.03887939453125,0.03887939453125,0.08062744140625,True,0.04095260017950938,0.9493754819188085
data\raw\real,512,max,clean,lpips_vgg_2,0023.png,-0.05419921875,0.05419921875,0.1513671875,True,0.051196225830929275,1.0586565292720567
data\raw\real,512,max,clean,lpips_vgg_2,0024.png,-0.047637939453125,0.047637939453125,0.07568359375,True,0.040389506661808856,1.179463266338186
data\raw\real,512,max,clean,lpips_vgg_2,0025.png,-0.0447998046875,0.0447998046875,0.12890625,True,0.047500853287414976,0.9431368404358622
data\raw\real,512,max,clean,lpips_vgg_2,0026.png,-0.040283203125,0.040283203125,0.0936279296875,True,0.04252860186013645,0.9472026204265808
data\raw\real,512,max,clean,lpips_vgg_2,0027.png,-0.049774169921875,0.049774169921875,0.154052734375,True,0.05166564413074523,0.9633900972165631
data\raw\real,512,max,clean,lpips_vgg_2,0028.png,-0.035491943359375,0.035491943359375,0.0499267578125,True,0.03777880441543065,0.9394670876582429
data\raw\real,512,max,clean,lpips_vgg_2,0029.png,-0.042205810546875,0.042205810546875,0.052734375,True,0.03803706887533718,1.1095968168630572
data\raw\real,512,max,clean,lpips_vgg_2,0030.png,-0.038970947265625,0.038970947265625,0.09295654296875,True,0.042443831509616475,0.918176938309525
data\raw\real,512,max,clean,lpips_vgg_2,0031.png,-0.048736572265625,0.048736572265625,0.1436767578125,True,0.04988457130651008,0.9769868917218647
data\raw\real,512,max,clean,lpips_vgg_2,0032.png,-0.0220794677734375,0.0220794677734375,0.10003662109375,True,0.043356304267670495,0.5092562234346506
data\raw\real,512,max,clean,lpips_vgg_2,0033.png,-0.04803466796875,0.04803466796875,0.0931396484375,True,0.04246691418207297,1.131108037725694
data\raw\real,512,max,clean,lpips_vgg_2,0034.png,-0.045318603515625,0.045318603515625,0.086669921875,True,0.0416679372713795,1.0876133181364138
data\raw\real,512,max,clean,lpips_vgg_2,0035.png,-0.031585693359375,0.031585693359375,0.09722900390625,True,0.042989562654000814,0.73472934846048
data\raw\real,512,max,clean,lpips_vgg_2,0036.png,-0.042388916015625,0.042388916015625,0.062042236328125,True,0.03893932695038989,1.0885888210042771
data\raw\real,512,max,clean,lpips_vgg_2,0037.png,-0.05975341796875,0.05975341796875,0.15185546875,True,0.05128113644412656,1.1652124370109158
data\raw\real,512,max,clean,lpips_vgg_2,0038.png,-0.064697265625,0.064697265625,0.2139892578125,True,0.06367508512687144,1.0160530684190197
data\raw\real,512,max,clean,lpips_vgg_2,0039.png,-0.04632568359375,0.04632568359375,0.145263671875,True,0.050151274487991795,0.9237189695915347
data\raw\real,512,max,clean,lpips_vgg_2,0040.png,-0.06585693359375,0.06585693359375,0.17333984375,True,0.05520999760327667,1.1928443479925355
data\raw\real,512,max,clean,lpips_vgg_2,0041.png,-0.039825439453125,0.039825439453125,0.119384765625,True,0.04605870351644017,0.8646669665573572
data\raw\real,512,max,clean,lpips_vgg_2,0042.png,-0.05682373046875,0.05682373046875,0.1744384765625,True,0.055421037924772085,1.0253097487254192
data\raw\real,512,max,clean,lpips_vgg_2,0043.png,-0.034576416015625,0.034576416015625,0.11029052734375,True,0.04475040646727327,0.7726503230962007
data\raw\real,512,max,clean,lpips_vgg_2,0044.png,-0.05523681640625,0.05523681640625,0.09857177734375,True,0.043164157507983275,1.2796917534191157
data\raw\real,512,max,clean,lpips_vgg_2,0045.png,-0.034149169921875,0.034149169921875,0.1353759765625,True,0.048523028408005646,0.7037724363519084
data\raw\real,512,max,clean,lpips_vgg_2,0046.png,-0.05938720703125,0.05938720703125,0.1739501953125,True,0.05532712051283317,1.0733832970301624
data\raw\real,512,max,clean,lpips_vgg_2,0047.png,-0.047088623046875,0.047088623046875,0.0810546875,True,0.041002199776196735,1.1484413837281886
data\raw\real,512,max,clean,lpips_vgg_2,0048.png,-0.053497314453125,0.053497314453125,0.061798095703125,True,0.038914757442103154,1.374730769752775
data\raw\real,512,max,clean,lpips_vgg_2,0049.png,-0.054840087890625,0.054840087890625,0.177001953125,True,0.055917299316734725,0.9807356320982522
data\raw\real,512,max,clean,lpips_vgg_2,0050.png,-0.05682373046875,0.05682373046875,0.133056640625,True,0.04815265692449819,1.1800746645786915
data\raw\real,512,max,clean,lpips_vgg_2,0051.png,-0.039764404296875,0.039764404296875,0.1053466796875,True,0.04406752861198396,0.9023515851547268
data\raw\real,512,max,clean,lpips_vgg_2,0052.png,-0.0404052734375,0.0404052734375,0.09228515625,True,0.04235942934242344,0.9538672750020659
data\raw\real,512,max,clean,lpips_vgg_2,0053.png,-0.03582763671875,0.03582763671875,0.099365234375,True,0.04326801943993884,0.8280396741635707
data\raw\real,512,max,clean,lpips_vgg_2,0054.png,-0.038970947265625,0.038970947265625,0.152099609375,True,0.05132366477882311,0.7593173136323846
data\raw\real,512,max,clean,lpips_vgg_2,0055.png,-0.040130615234375,0.040130615234375,0.05059814453125,True,0.03783997756181505,1.0605348581092044
data\raw\real,512,max,clean,lpips_vgg_2,0056.png,-0.033905029296875,0.033905029296875,0.09710693359375,True,0.04297376342264577,0.7889704460700818
data\raw\real,512,max,clean,lpips_vgg_2,0057.png,-0.060272216796875,0.060272216796875,0.150390625,True,0.051026988829317936,1.181183098976931
data\raw\real,512,max,clean,lpips_vgg_2,0058.png,-0.050750732421875,0.050750732421875,0.149658203125,True,0.05090057227479477,0.9970562245919194
data\raw\real,512,max,clean,lpips_vgg_2,0059.png,-0.0439453125,0.0439453125,0.1495361328125,True,0.05087954544876468,0.8637127575019827
data\raw\real,512,max,clean,lpips_vgg_2,0060.png,-0.0452880859375,0.0452880859375,0.11376953125,True,0.045242917622761794,1.0009983510593818
data\raw\real,512,max,clean,lpips_vgg_2,0061.png,-0.05206298828125,0.05206298828125,0.1558837890625,True,0.05198907961196604,1.0014216191137753
data\raw\real,512,max,clean,lpips_vgg_2,0062.png,-0.03167724609375,0.03167724609375,0.122314453125,True,0.04649455487293559,0.681310879958317
data\raw\real,512,max,clean,lpips_vgg_2,0063.png,-0.051971435546875,0.051971435546875,0.069580078125,True,0.03972186715804757,1.3083834991967564
data\raw\real,512,max,clean,lpips_vgg_2,0064.png,-0.06341552734375,0.06341552734375,0.1121826171875,True,0.045017037148009004,1.4087006022908533
data\raw\real,512,max,clean,lpips_vgg_2,0065.png,-0.033843994140625,0.033843994140625,0.170166015625,True,0.054605863527492166,0.619786813252861
data\raw\real,512,max,clean,lpips_vgg_2,0066.png,-0.056304931640625,0.056304931640625,0.09326171875,True,0.04248231784456436,1.3253733434845822
data\raw\real,512,max,clean,lpips_vgg_2,0067.png,-0.05169677734375,0.05169677734375,0.0911865234375,True,0.04222211088576319,1.2244005867831103
data\raw\real,512,max,clean,lpips_vgg_2,0068.png,-0.050628662109375,0.050628662109375,0.1800537109375,True,0.056515085214168065,0.8958433295732275
data\raw\real,512,max,clean,lpips_vgg_2,0069.png,-0.050537109375,0.050537109375,0.12103271484375,True,0.04630300726006234,1.0914433503456198
data\raw\real,512,max,clean,lpips_vgg_2,0070.png,-0.028961181640625,0.028961181640625,0.09100341796875,True,0.04219932032569832,0.6862949786181359
data\raw\real,512,max,clean,lpips_vgg_2,0071.png,-0.0274810791015625,0.0274810791015625,0.0838623046875,True,0.041331849201805465,0.6648886907378455
data\raw\real,512,max,clean,lpips_vgg_2,0072.png,-0.0369873046875,0.0369873046875,0.12408447265625,True,0.04676127906212287,0.790981457935784
data\raw\real,512,max,clean,lpips_vgg_2,0073.png,-0.042572021484375,0.042572021484375,0.11236572265625,True,0.04504299530182051,0.9451418849726089
data\raw\real,512,max,clean,lpips_vgg_2,0074.png,-0.041259765625,0.041259765625,0.1060791015625,True,0.04416743596696759,0.9341671012068211
data\raw\real,512,max,clean,lpips_vgg_2,0075.png,-0.057952880859375,0.057952880859375,0.163330078125,True,0.05333259709075465,1.0866315165705906
data\raw\real,512,max,clean,lpips_vgg_2,0076.png,-0.038238525390625,0.038238525390625,0.09130859375,True,0.04223731980666018,0.9053255643506852
data\raw\real,512,max,clean,lpips_vgg_2,0078.png,-0.019378662109375,0.019378662109375,0.074951171875,True,0.040307783303203594,0.4807672494318192
data\raw\real,512,max,clean,lpips_vgg_2,0079.png,-0.0289459228515625,0.0289459228515625,0.1378173828125,True,0.04891763995385101,0.5917277055653162
data\raw\real,512,max,clean,lpips_vgg_2,0080.png,-0.0290069580078125,0.0290069580078125,0.0675048828125,True,0.039501801310394886,0.7343198802475706
data\raw\real,512,max,clean,lpips_vgg_2,0081.png,-0.0472412109375,0.0472412109375,0.07623291015625,True,0.04045108672889831,1.1678601184217585
data\raw\real,512,max,clean,lpips_vgg_2,0082.png,-0.04656982421875,0.04656982421875,0.1824951171875,True,0.056998791039457625,0.8170317890867521
data\raw\real,512,max,clean,lpips_vgg_2,0083.png,-0.032867431640625,0.032867431640625,0.09649658203125,True,0.042894949836115304,0.7662307979423802
data\raw\real,512,max,clean,lpips_vgg_2,0084.png,-0.037261962890625,0.037261962890625,0.13623046875,True,0.04866058865264241,0.7657524070786507
data\raw\real,512,max,clean,lpips_vgg_2,0085.png,-0.047119140625,0.047119140625,0.066162109375,True,0.039361280149759974,1.1970937033989566
data\raw\real,512,max,clean,lpips_vgg_2,0086.png,-0.059539794921875,0.059539794921875,0.1595458984375,True,0.05264416623542198,1.1309856187220466
data\raw\real,512,max,clean,lpips_vgg_2,0087.png,-0.052093505859375,0.052093505859375,0.0894775390625,True,0.04201046398491882,1.2400126282365236
data\raw\real,512,max,clean,lpips_vgg_2,0088.png,-0.059234619140625,0.059234619140625,0.13818359375,True,0.04897725159729077,1.2094312606120516
data\raw\real,512,max,clean,lpips_vgg_2,0089.png,-0.045379638671875,0.045379638671875,0.131591796875,True,0.047921001963844315,0.9469676511796074
data\raw\real,512,max,clean,lpips_vgg_2,0090.png,-0.024993896484375,0.024993896484375,0.07696533203125,True,0.04053357688253158,0.6166220305898149
data\raw\real,512,max,clean,lpips_vgg_2,0091.png,-0.0253753662109375,0.0253753662109375,0.09954833984375,True,0.04329206060618034,0.5861436451771698
data\raw\real,512,max,clean,lpips_vgg_2,0092.png,-0.0355224609375,0.0355224609375,0.054412841796875,True,0.03819454127436325,0.930040255813812
data\raw\real,512,max,clean,lpips_vgg_2,0093.png,-0.0394287109375,0.0394287109375,0.054595947265625,True,0.03821185929134137,1.0318448688110387
data\raw\real,512,max,clean,lpips_vgg_2,0094.png,-0.06781005859375,0.06781005859375,0.1614990234375,True,0.05299802482460332,1.2794827508792455
data\raw\real,512,max,clean,lpips_vgg_2,0095.png,-0.036956787109375,0.036956787109375,0.0986328125,True,0.04317212863033999,0.8560334707101505
data\raw\real,512,max,clean,lpips_vgg_2,0096.png,-0.056915283203125,0.056915283203125,0.1702880859375,True,0.054628947311613246,1.041852094979427
data\raw\real,512,max,clean,lpips_vgg_2,0097.png,-0.0291900634765625,0.0291900634765625,0.12066650390625,True,0.04624852584050041,0.631156624910202
data\raw\real,512,max,clean,lpips_vgg_2,0098.png,-0.04254150390625,0.04254150390625,0.1153564453125,True,0.04547085505560557,0.9355773902695844
data\raw\real,512,max,clean,lpips_vgg_2,0099.png,-0.0513916015625,0.0513916015625,0.11810302734375,True,0.04587022308367893,1.1203695580191244
data\raw\real,512,max,clean,lpips_vgg_2,0100.png,-0.0625,0.0625,0.11297607421875,True,0.04512972026562402,1.3848966852029698
data\raw\real,512,max,clean,lpips_vgg_2,0101.png,-0.04400634765625,0.04400634765625,0.09027099609375,True,0.04210843194080597,1.0450721061784498
data\raw\real,512,max,clean,lpips_vgg_2,0102.png,-0.053985595703125,0.053985595703125,0.1287841796875,True,0.04748189559082554,1.136972208699185
data\raw\real,512,max,clean,lpips_vgg_2,0103.png,-0.046844482421875,0.046844482421875,0.16845703125,True,0.054283968541510436,0.8629524274013509
data\raw\real,512,max,clean,lpips_vgg_2,0104.png,-0.036285400390625,0.036285400390625,0.109375,True,0.04462244140066336,0.8131648392973312
data\raw\real,512,max,clean,lpips_vgg_2,0105.png,-0.047698974609375,0.047698974609375,0.055572509765625,True,0.038304684559844704,1.245251727235954
data\raw\real,512,max,clean,lpips_vgg_2,0106.png,-0.0450439453125,0.0450439453125,0.08111572265625,True,0.04100929760421601,1.0983837311046558
data\raw\real,512,max,clean,lpips_vgg_2,0107.png,-0.036468505859375,0.036468505859375,0.0848388671875,True,0.041448019118939125,0.8798612487300074
data\raw\real,512,max,clean,lpips_vgg_2,0108.png,-0.0587158203125,0.0587158203125,0.222412109375,True,0.06559791671970765,0.8950866620259595
data\raw\real,512,max,clean,lpips_vgg_2,0109.png,-0.0615234375,0.0615234375,0.13720703125,True,0.04881853064177777,1.2602476291523135
data\raw\real,512,max,clean,lpips_vgg_2,0110.png,-0.043975830078125,0.043975830078125,0.09478759765625,True,0.04267589058333357,1.0304607467359825
data\raw\real,512,max,clean,lpips_vgg_2,0111.png,-0.061981201171875,0.061981201171875,0.1649169921875,True,0.05362477490705559,1.1558314469254756
data\raw\real,512,max,clean,lpips_vgg_2,0112.png,-0.049713134765625,0.049713134765625,0.1241455078125,True,0.0467705220905181,1.0629159680837401
data\raw\real,512,max,clean,lpips_vgg_2,0113.png,-0.0533447265625,0.0533447265625,0.1968994140625,True,0.059951754537523154,0.8897942516279839
data\raw\real,512,max,clean,lpips_vgg_2,0114.png,-0.0631103515625,0.0631103515625,0.15234375,True,0.051366241798918265,1.2286347872121153
data\raw\real,512,max,clean,lpips_vgg_2,0115.png,-0.0552978515625,0.0552978515625,0.146728515625,True,0.050399287742576404,1.0971951001558575
data\raw\real,512,max,clean,lpips_vgg_2,0116.png,-0.041259765625,0.041259765625,0.128662109375,True,0.04746295006558575,0.8693047012034861
data\raw\real,512,max,clean,lpips_vgg_2,0117.png,-0.06451416015625,0.06451416015625,0.127197265625,True,0.04723655312798105,1.3657677346070873
data\raw\real,512,max,clean,lpips_vgg_2,0118.png,-0.042510986328125,0.042510986328125,0.10504150390625,True,0.04402602986799749,0.9655875502648088
data\raw\real,512,max,clean,lpips_vgg_2,0119.png,-0.06341552734375,0.06341552734375,0.181640625,True,0.05682894020419717,1.1159019878935974
data\raw\real,512,max,clean,lpips_vgg_2,0120.png,-0.06341552734375,0.06341552734375,0.166259765625,True,0.05387360890823338,1.1771167484207345
data\raw\real,512,max,clean,lpips_vgg_2,0121.png,-0.0350341796875,0.0350341796875,0.1119384765625,True,0.0449824688759841,0.7788407475829892
data\raw\real,512,max,clean,lpips_vgg_2,0122.png,-0.049652099609375,0.049652099609375,0.1641845703125,True,0.05348966800888172,0.9282558942248528
data\raw\real,512,max,clean,lpips_vgg_2,0123.png,-0.054412841796875,0.054412841796875,0.11688232421875,True,0.04569196547295981,1.190862359140058
data\raw\real,512,max,clean,lpips_vgg_2,0124.png,-0.058013916015625,0.058013916015625,0.1842041015625,True,0.05734028189837721,1.0117480084670956
data\raw\real,512,max,clean,lpips_vgg_2,0125.png,-0.040374755859375,0.040374755859375,0.1204833984375,True,0.04622132620902452,0.8735092471555262
data\raw\real,512,max,clean,lpips_vgg_2,0126.png,-0.043609619140625,0.043609619140625,0.117431640625,True,0.04577203077733148,0.9527569216400725
data\raw\real,512,max,clean,lpips_vgg_2,0127.png,-0.0380859375,0.0380859375,0.1495361328125,True,0.05087954544876468,0.7485510565017184
data\raw\real,512,max,clean,lpips_vgg_2,0128.png,-0.0443115234375,0.0443115234375,0.12939453125,True,0.04757680578726925,0.9313681888530023
data\raw\real,512,max,clean,lpips_vgg_2,0129.png,-0.05499267578125,0.05499267578125,0.1812744140625,True,0.0567563295593303,0.9689258662113331
data\raw\real,512,max,clean,lpips_vgg_2,0130.png,-0.06231689453125,0.06231689453125,0.21484375,True,0.06386751381573422,0.9757213144548268
data\raw\real,512,max,clean,lpips_vgg_2,0131.png,-0.04443359375,0.04443359375,0.1380615234375,True,0.04895736887812787,0.9075976664638752
data\raw\real,512,max,clean,lpips_vgg_2,0132.png,-0.05023193359375,0.05023193359375,0.0767822265625,True,0.040512913265818185,1.2398993196110637
data\raw\real,512,max,clean,lpips_vgg_2,0133.png,-0.055633544921875,0.055633544921875,0.09478759765625,True,0.04267589058333357,1.3036293832752923
data\raw\real,512,max,clean,lpips_vgg_2,0134.png,-0.041656494140625,0.041656494140625,0.10693359375,True,0.04428454834419093,0.9406552781539056
data\raw\real,512,max,clean,lpips_vgg_2,0135.png,-0.0390625,0.0390625,0.1143798828125,True,0.04533034243917023,0.8617296472537973
data\raw\real,512,max,clean,lpips_vgg_2,0136.png,-0.058837890625,0.058837890625,0.1622314453125,True,0.05313152510462328,1.1074007476566896
data\raw\real,512,max,clean,lpips_vgg_2,0137.png,-0.05303955078125,0.05303955078125,0.15185546875,True,0.05128113644412656,1.0342896912793522
data\raw\real,512,max,clean,lpips_vgg_2,0138.png,-0.052337646484375,0.052337646484375,0.09942626953125,True,0.04327603011918193,1.2093911188303879
data\raw\real,512,max,clean,lpips_vgg_2,0139.png,-0.06390380859375,0.06390380859375,0.1956787109375,True,0.059694930864807844,1.070506451183838
data\raw\real,512,max,clean,lpips_vgg_2,0140.png,-0.04254150390625,0.04254150390625,0.11492919921875,True,0.04540928493653661,0.9368459328462321
data\raw\real,512,max,clean,lpips_vgg_2,0141.png,-0.06842041015625,0.06842041015625,0.131591796875,True,0.047921001963844315,1.4277750329150503
data\raw\real,512,max,clean,lpips_vgg_2,0142.png,-0.06787109375,0.06787109375,0.1693115234375,True,0.05444461783643485,1.2466079558846683
data\raw\real,512,max,clean,lpips_vgg_2,0143.png,-0.033477783203125,0.033477783203125,0.11529541015625,True,0.04546205019579777,0.7363896493656038
data\raw\real,512,max,clean,lpips_vgg_2,0144.png,-0.0426025390625,0.0426025390625,0.1328125,True,0.048113926050892694,0.8854513143956907
data\raw\real,512,max,clean,lpips_vgg_2,0145.png,-0.048004150390625,0.048004150390625,0.0919189453125,True,0.04231354698138984,1.1344865608108434
data\raw\real,512,max,clean,lpips_vgg_2,0146.png,-0.05389404296875,0.05389404296875,0.1331787109375,True,0.048172040618325404,1.1187826439772588
data\raw\real,512,max,clean,lpips_vgg_2,0147.png,-0.033782958984375,0.033782958984375,0.0980224609375,True,0.04309255433445635,0.7839627867536852
data\raw\real,512,max,clean,lpips_vgg_2,0148.png,-0.041534423828125,0.041534423828125,0.1009521484375,True,0.04347728602241823,0.9553131675861407
data\raw\real,512,max,clean,lpips_vgg_2,0149.png,-0.043670654296875,0.043670654296875,0.0999755859375,True,0.04334826316005328,1.0074372330820123
data\raw\real,512,max,clean,lpips_vgg_2,0150.png,-0.044281005859375,0.044281005859375,0.11383056640625,True,0.04525164641163428,0.9785501605084201
data\raw\real,512,max,clean,lpips_vgg_2,0151.png,-0.047576904296875,0.047576904296875,0.1112060546875,True,0.044879056172301035,1.060113744687863
data\raw\real,512,max,clean,lpips_vgg_2,0152.png,-0.046722412109375,0.046722412109375,0.09423828125,True,0.042605985313082934,1.096616162401672
data\raw\real,512,max,clean,lpips_vgg_2,0153.png,-0.04620361328125,0.04620361328125,0.1619873046875,True,0.05308697632588469,0.8703380090367205
data\raw\real,512,max,clean,lpips_vgg_2,0154.png,-0.051239013671875,0.051239013671875,0.130126953125,True,0.04769109967754018,1.0743936293841783
data\raw\real,512,max,clean,lpips_vgg_2,0155.png,-0.064453125,0.064453125,0.1846923828125,True,0.0574382888837988,1.1221282223499491
data\raw\real,512,max,clean,lpips_vgg_2,0156.png,-0.05010986328125,0.05010986328125,0.158447265625,True,0.05244649005584319,0.9554474136952686
data\raw\real,512,max,clean,lpips_vgg_2,0157.png,-0.04351806640625,0.04351806640625,0.1341552734375,True,0.048327548337530585,0.9004815659654393
data\raw\real,512,max,clean,lpips_vgg_2,0158.png,-0.0513916015625,0.0513916015625,0.109130859375,True,0.044588433010722406,1.1525769822442875
data\raw\real,512,max,clean,lpips_vgg_2,0159.png,-0.060699462890625,0.060699462890625,0.09228515625,True,0.04235942934242344,1.4329622431866382
data\raw\real,512,max,clean,lpips_vgg_2,0160.png,-0.04742431640625,0.04742431640625,0.1358642578125,True,0.048601561233985895,0.9757776335194625
data\raw\real,512,max,clean,lpips_vgg_2,0161.png,-0.055999755859375,0.055999755859375,0.1917724609375,True,0.058881274259084196,0.9510622275762887
data\raw\real,512,max,clean,lpips_vgg_2,0162.png,-0.03973388671875,0.03973388671875,0.057952880859375,True,0.03853420959494672,1.0311327814016096
data\raw\real,512,max,clean,lpips_vgg_2,0163.png,-0.06024169921875,0.06024169921875,0.2127685546875,True,0.06340122156464494,0.9501662228593902
data\raw\real,512,max,clean,lpips_vgg_2,0164.png,-0.0472412109375,0.0472412109375,0.0650634765625,True,0.03924740371252725,1.2036773510809642
data\raw\real,512,max,clean,lpips_vgg_2,0165.png,-0.040313720703125,0.040313720703125,0.15771484375,True,0.05231525364685829,0.770592091080227
data\raw\real,512,max,clean,lpips_vgg_2,0166.png,-0.038818359375,0.038818359375,0.1043701171875,True,0.04393500040091957,0.8835406628148688
data\raw\real,512,max,clean,lpips_vgg_2,0167.png,-0.052520751953125,0.052520751953125,0.1240234375,True,0.04675203907656505,1.123389546007023
data\raw\real,512,max,clean,lpips_vgg_2,0168.png,-0.06365966796875,0.06365966796875,0.1700439453125,True,0.05458279191472074,1.166295561945802
data\raw\real,512,max,clean,lpips_vgg_2,0169.png,-0.034515380859375,0.034515380859375,0.07452392578125,True,0.04026031369270513,0.8573053136848492
data\raw\real,512,max,clean,lpips_vgg_2,0170.png,-0.0406494140625,0.0406494140625,0.1429443359375,True,0.04976217129737169,0.8168738019807226
data\raw\real,512,max,clean,lpips_vgg_2,0171.png,-0.050445556640625,0.050445556640625,0.1551513671875,True,0.05185937679303715,0.9727374249394765
data\raw\real,512,max,clean,lpips_vgg_2,0172.png,-0.053192138671875,0.053192138671875,0.11016845703125,True,0.04473330490150558,1.1890947648288943
data\raw\real,512,max,clean,lpips_vgg_2,0173.png,-0.0654296875,0.0654296875,0.1805419921875,True,0.056611436896037155,1.155768005326502
data\raw\real,512,max,clean,lpips_vgg_2,0174.png,-0.048675537109375,0.048675537109375,0.1595458984375,True,0.05264416623542198,0.924614075787629
data\raw\real,512,max,clean,lpips_vgg_2,0175.png,-0.043365478515625,0.043365478515625,0.10211181640625,True,0.043631512414916335,0.9939027119490732
data\raw\real,512,max,clean,lpips_vgg_2,0176.png,-0.035888671875,0.035888671875,0.086669921875,True,0.0416679372713795,0.8613018600191398
data\raw\real,512,max,clean,lpips_vgg_2,0177.png,-0.054931640625,0.054931640625,0.0882568359375,True,0.041860748189130936,1.3122469855725822
data\raw\real,512,max,clean,lpips_vgg_2,0178.png,-0.04449462890625,0.04449462890625,0.08111572265625,True,0.04100929760421601,1.084988807554599
data\raw\real,512,max,clean,lpips_vgg_2,0179.png,-0.051513671875,0.051513671875,0.1439208984375,True,0.04992546868035341,1.031811482928984
data\raw\real,512,max,clean,lpips_vgg_2,0180.png,-0.0452880859375,0.0452880859375,0.106689453125,True,0.044251026808236005,1.0234358206818148
data\raw\real,512,max,clean,lpips_vgg_2,0181.png,-0.04022216796875,0.04022216796875,0.08966064453125,True,0.042033026332177745,0.9569182016751083
data\raw\real,512,max,clean,lpips_vgg_2,0182.png,-0.036407470703125,0.036407470703125,0.1295166015625,True,0.04759582434060694,0.7649299325626667
data\raw\real,512,max,clean,lpips_vgg_2,0183.png,-0.057708740234375,0.057708740234375,0.1790771484375,True,0.05632296607521314,1.024604069276311
data\raw\real,512,max,clean,lpips_vgg_2,0184.png,-0.035736083984375,0.035736083984375,0.08013916015625,True,0.04089609749639716,0.8738262614794299
data\raw\real,512,max,clean,lpips_vgg_2,0185.png,-0.047515869140625,0.047515869140625,0.14404296875,True,0.04994593562429955,0.951346061430226
data\raw\real,512,max,clean,lpips_vgg_2,0186.png,-0.054931640625,0.054931640625,0.1124267578125,True,0.045051654105432506,1.2193035242711794
data\raw\real,512,max,clean,lpips_vgg_2,0187.png,-0.04095458984375,0.04095458984375,0.0870361328125,True,0.04171224952830814,0.9818360387385976
data\raw\real,512,max,clean,lpips_vgg_2,0188.png,-0.054168701171875,0.054168701171875,0.11669921875,True,0.04566533180924269,1.1862106115456106
data\raw\real,512,max,clean,lpips_vgg_2,0189.png,-0.0275421142578125,0.0275421142578125,0.0418701171875,True,0.03707344495831906,0.742906797271674
data\raw\real,512,max,clean,lpips_vgg_2,0190.png,-0.047515869140625,0.047515869140625,0.07098388671875,True,0.03987272981138371,1.1916883886655576
data\raw\real,512,max,clean,lpips_vgg_2,0191.png,-0.04608154296875,0.04608154296875,0.078125,True,0.040665082408068966,1.1331968421046719
data\raw\real,512,max,clean,lpips_vgg_2,0192.png,-0.048065185546875,0.048065185546875,0.077392578125,True,0.0405818984875056,1.184399629841698
data\raw\real,512,max,clean,lpips_vgg_2,0193.png,-0.06488037109375,0.06488037109375,0.1290283203125,True,0.04751982315535407,1.3653327555879153
data\raw\real,512,max,clean,lpips_vgg_2,0194.png,-0.054779052734375,0.054779052734375,0.12548828125,True,0.046974638553078686,1.1661410161246428
data\raw\real,512,max,clean,lpips_vgg_2,0195.png,-0.043792724609375,0.043792724609375,0.1358642578125,True,0.048601561233985895,0.9010559228445486
data\raw\real,512,max,clean,lpips_vgg_2,0196.png,-0.07489013671875,0.07489013671875,0.2442626953125,True,0.07085628728811841,1.0569300140470106
data\raw\real,512,max,clean,lpips_vgg_2,0197.png,-0.05242919921875,0.05242919921875,0.095458984375,True,0.04276166507019973,1.226079460018209
data\raw\real,512,max,clean,lpips_vgg_2,0198.png,-0.0285797119140625,0.0285797119140625,0.077392578125,True,0.0405818984875056,0.7042477799026986
